"wage","exper","looks","union","goodhlth","educ","ethnicity","gender","marital","region","city","industry"
5.28999996185303,36,3,"yes","yes",10,"black","male","married","north","big","manufacturing"
6.48999977111816,27,3,"yes","yes",12,"white","female","married","north","small","manufacturing"
10.1899995803833,39,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
5.78999996185303,9,4,"no","yes",16,"white","male","married","north","medium","manufacturing"
3.8199999332428,47,3,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
12.539999961853,13,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
7.69000005722046,28,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
8.55000019073486,26,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
5.92000007629395,34,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
13.7399997711182,28,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
2.11999988555908,17,2,"no","yes",14,"white","female","married","north","medium","manufacturing"
16.1399993896484,10,2,"no","yes",13,"white","male","married","north","medium","manufacturing"
1.32000005245209,21,3,"no","no",10,"white","male","married","north","medium","manufacturing"
1.78999996185303,15,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
2.3199999332428,15,4,"no","yes",13,"white","male","married","north","medium","manufacturing"
3.70000004768372,11,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
6.75,37,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
8.4399995803833,43,3,"no","yes",5,"white","male","married","north","medium","manufacturing"
26.2399997711182,37,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
8.88000011444092,24,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
2.5,17,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
7.28000020980835,16,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
7.84000015258789,36,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
26.2399997711182,37,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
6.32999992370605,38,3,"no","yes",8,"white","male","married","north","medium","manufacturing"
4.15999984741211,9,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
3.21000003814697,36,4,"no","yes",5,"white","male","married","south","medium","manufacturing"
2.01999998092651,41,2,"no","yes",5,"white","female","single/divorced","north","small","manufacturing"
9.22999954223633,10,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
2.6800000667572,33,3,"no","yes",5,"white","male","married","north","medium","manufacturing"
8.64999961853027,5,4,"no","yes",14,"white","female","married","north","medium","manufacturing"
2.07999992370605,1,4,"no","yes",12,"white","female","single/divorced","north","medium","service"
6.25,47,4,"no","no",5,"black","female","married","north","small","manufacturing"
1.91999995708466,8,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
3.07999992370605,6,2,"no","yes",10,"white","male","married","north","medium","service"
2.10999989509583,12,3,"no","yes",12,"white","female","married","north","big","service"
3.46000003814697,26,1,"no","yes",5,"white","female","single/divorced","south","medium","service"
4.80999994277954,14,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
3.36999988555908,13,3,"yes","yes",5,"white","female","single/divorced","south","small","service"
5.76999998092651,39,2,"yes","yes",5,"white","male","married","north","medium","manufacturing"
3.33999991416931,10,2,"no","yes",13,"white","male","married","north","small","service"
7.26000022888184,27,3,"yes","no",10,"white","male","married","north","small","manufacturing"
3.73000001907349,5,3,"no","yes",13,"white","male","married","north","big","manufacturing"
2.21000003814697,6,3,"yes","yes",12,"white","female","single/divorced","north","small","manufacturing"
2.92000007629395,32,3,"no","no",8,"white","male","married","north","medium","service"
3.52999997138977,1,4,"yes","yes",8,"black","male","married","north","small","service"
1.79999995231628,8,4,"no","yes",12,"white","female","married","north","small","manufacturing"
2.59999990463257,15,4,"no","yes",10,"white","female","married","north","small","service"
1.16999995708466,1,2,"no","yes",12,"black","male","single/divorced","north","small","manufacturing"
1.87999999523163,25,3,"yes","yes",10,"white","female","single/divorced","north","medium","manufacturing"
2.88000011444092,15,3,"yes","yes",10,"black","female","married","north","big","manufacturing"
1.91999995708466,7,4,"no","yes",12,"white","female","married","north","small","manufacturing"
1.87999999523163,1,4,"no","yes",12,"white","female","single/divorced","north","big","manufacturing"
3.36999988555908,12,3,"no","yes",12,"white","female","married","north","medium","service"
1.82000005245209,3,3,"no","yes",10,"white","female","single/divorced","north","small","service"
1.46000003814697,2,4,"no","yes",10,"black","male","married","north","small","manufacturing"
2.25999999046326,3,3,"no","yes",10,"white","female","married","south","small","service"
2.0699999332428,2,2,"no","yes",12,"white","female","single/divorced","south","small","manufacturing"
3.53999996185303,16,3,"no","yes",13,"white","male","married","north","small","manufacturing"
1.25999999046326,32,1,"no","yes",5,"black","female","single/divorced","north","medium","manufacturing"
2.25999999046326,20,3,"no","yes",10,"white","female","married","north","medium","service"
3.95000004768372,17,3,"no","yes",12,"white","female","married","north","medium","service"
2.65000009536743,15,3,"no","yes",5,"white","female","single/divorced","north","medium","manufacturing"
3.75,19,2,"no","yes",8,"white","female","married","south","big","service"
2.25999999046326,37,3,"yes","no",5,"white","male","single/divorced","north","small","manufacturing"
2.19000005722046,29,3,"yes","yes",10,"black","female","single/divorced","north","small","service"
2.19000005722046,5,2,"no","no",13,"white","female","single/divorced","south","medium","service"
3.21000003814697,7,3,"no","yes",5,"white","female","single/divorced","north","small","manufacturing"
2.47000002861023,23,2,"no","yes",5,"white","female","single/divorced","north","medium","manufacturing"
3,5,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
3.75,29,3,"no","yes",8,"white","male","single/divorced","north","small","service"
2,13,3,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
2.25999999046326,10,2,"no","yes",12,"white","female","married","north","small","manufacturing"
2.88000011444092,12,4,"no","yes",13,"white","female","married","north","medium","manufacturing"
4.69000005722046,7,3,"yes","yes",12,"white","female","married","north","small","manufacturing"
3.95000004768372,9,3,"no","yes",12,"white","female","married","north","big","manufacturing"
6.53999996185303,4,3,"no","yes",12,"white","male","married","south","big","manufacturing"
3.5699999332428,26,3,"no","yes",12,"white","female","single/divorced","north","small","service"
5.30999994277954,15,3,"no","yes",17,"white","male","married","north","small","service"
2.63000011444092,19,4,"no","yes",10,"white","female","married","north","medium","manufacturing"
4.32999992370605,22,3,"no","no",16,"white","male","married","north","big","manufacturing"
2.25,12,1,"no","yes",5,"black","female","single/divorced","north","medium","manufacturing"
2.75,11,3,"no","yes",10,"white","female","married","south","small","manufacturing"
3.28999996185303,6,3,"yes","yes",12,"white","female","married","north","small","service"
5.76999998092651,13,4,"no","yes",14,"white","male","married","north","big","manufacturing"
4.73999977111816,8,4,"no","yes",13,"white","female","single/divorced","north","small","service"
4.11999988555908,7,3,"no","yes",13,"white","female","single/divorced","south","small","service"
2.89000010490417,12,3,"no","yes",10,"black","female","single/divorced","north","big","service"
6.96000003814697,11,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
6.40999984741211,41,2,"no","yes",12,"white","male","married","south","small","service"
4.28000020980835,7,3,"yes","yes",12,"white","female","married","north","big","service"
1.27999997138977,9,4,"no","yes",13,"white","female","married","north","small","service"
2.55999994277954,40,3,"yes","yes",10,"white","female","single/divorced","north","medium","service"
4.61999988555908,7,4,"no","yes",14,"black","female","married","north","medium","service"
1.98000001907349,9,3,"no","yes",12,"white","female","married","north","small","service"
1.91999995708466,13,4,"no","yes",13,"white","female","single/divorced","north","medium","service"
1.79999995231628,33,2,"no","no",13,"white","female","married","south","big","service"
1.98000001907349,17,3,"no","yes",14,"white","female","single/divorced","north","small","service"
2,3,2,"no","yes",13,"black","female","single/divorced","north","medium","service"
2.10999989509583,8,3,"no","yes",16,"white","female","single/divorced","north","medium","service"
2.10999989509583,3,4,"no","yes",10,"white","female","married","north","medium","service"
2.76999998092651,9,3,"no","yes",13,"white","male","single/divorced","south","small","service"
3.46000003814697,30,3,"no","yes",10,"white","female","single/divorced","north","medium","manufacturing"
6,5,4,"no","yes",13,"white","female","single/divorced","south","big","service"
4.80999994277954,13,3,"no","yes",12,"black","male","married","north","small","service"
2.32999992370605,5,2,"no","yes",12,"white","female","married","north","medium","service"
3.5699999332428,9,4,"no","yes",16,"white","female","single/divorced","north","big","service"
1.98000001907349,8,3,"no","yes",13,"white","female","single/divorced","south","small","service"
5.13000011444092,20,2,"no","yes",10,"black","female","married","north","big","manufacturing"
4.46999979019165,3,3,"no","yes",13,"white","female","single/divorced","north","small","service"
2.0699999332428,5,5,"yes","yes",12,"white","female","single/divorced","south","small","service"
6.96999979019165,20,3,"yes","yes",13,"white","female","married","north","small","service"
1.98000001907349,2,3,"no","yes",12,"white","female","single/divorced","north","small","service"
4.61999988555908,7,3,"no","yes",12,"white","female","single/divorced","north","small","service"
3.21000003814697,5,3,"no","yes",13,"white","male","single/divorced","north","big","service"
1.79999995231628,46,3,"no","yes",14,"white","female","single/divorced","north","medium","service"
4.61999988555908,10,3,"yes","yes",12,"white","female","married","south","small","manufacturing"
6.1100001335144,27,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
5.73000001907349,39,3,"no","yes",16,"black","male","married","north","big","manufacturing"
3.5699999332428,13,4,"no","yes",13,"white","male","married","north","medium","service"
1.58000004291534,27,4,"no","yes",12,"white","male","married","north","small","service"
4.21000003814697,7,4,"no","yes",12,"white","male","married","north","medium","service"
1.75,18,3,"no","yes",12,"white","female","single/divorced","south","small","service"
2.15000009536743,6,1,"no","yes",12,"white","female","married","north","medium","service"
1.01999998092651,11,3,"no","yes",13,"white","female","married","north","small","service"
2.40000009536743,10,2,"no","yes",12,"black","female","married","north","medium","service"
2.82999992370605,28,3,"no","yes",13,"black","female","single/divorced","north","small","service"
3.28999996185303,2,3,"no","yes",10,"white","female","married","north","medium","service"
1.98000001907349,45,3,"no","yes",12,"white","female","single/divorced","north","small","service"
23.1599998474121,9,3,"no","yes",10,"white","male","single/divorced","north","big","service"
5.48999977111816,13,4,"no","yes",12,"white","female","married","north","medium","service"
3,40,3,"no","yes",13,"white","male","single/divorced","south","big","service"
3.28999996185303,10,4,"no","no",12,"white","female","single/divorced","north","medium","service"
2.88000011444092,15,4,"no","yes",12,"white","female","single/divorced","north","medium","service"
2.63000011444092,12,3,"no","yes",10,"white","female","married","north","medium","service"
5.82000017166138,20,2,"no","yes",17,"white","female","single/divorced","north","medium","service"
1.0900000333786,8,2,"no","yes",10,"white","female","married","north","small","service"
1.27999997138977,13,4,"no","yes",12,"white","female","married","north","small","manufacturing"
6.25,3,3,"no","yes",12,"white","female","single/divorced","north","medium","service"
2.88000011444092,7,4,"no","yes",14,"white","male","married","north","medium","manufacturing"
7.69000005722046,18,4,"yes","yes",12,"white","male","married","north","big","manufacturing"
7.1399998664856,13,4,"no","yes",12,"white","male","married","north","small","manufacturing"
6.92999982833862,36,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
1.55999994277954,4,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
1.98000001907349,8,3,"no","yes",10,"white","female","single/divorced","north","small","service"
8.75,24,3,"yes","yes",16,"white","male","single/divorced","north","small","service"
4.80999994277954,31,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.71000003814697,16,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
4.86999988555908,10,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
4.61999988555908,10,4,"no","yes",13,"white","male","married","south","medium","manufacturing"
2.40000009536743,12,4,"no","yes",12,"white","male","single/divorced","south","small","service"
5.34000015258789,20,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.21000003814697,13,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
4.71999979019165,9,4,"yes","yes",13,"white","male","married","north","medium","manufacturing"
12.8199996948242,15,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
6.73000001907349,34,3,"no","yes",10,"white","male","married","north","small","manufacturing"
5.3899998664856,8,3,"yes","yes",14,"white","male","married","north","small","manufacturing"
5.30999994277954,3,4,"no","yes",17,"white","male","single/divorced","north","small","manufacturing"
10.5799999237061,19,4,"no","yes",16,"white","male","single/divorced","north","small","manufacturing"
8.64999961853027,10,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
4.17000007629395,13,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
6.80999994277954,7,3,"yes","yes",12,"white","male","single/divorced","north","small","manufacturing"
9.61999988555908,21,3,"yes","yes",16,"white","male","married","south","big","manufacturing"
1.22000002861023,10,3,"no","yes",5,"white","female","single/divorced","north","medium","service"
1.78999996185303,20,3,"no","yes",8,"white","female","married","north","medium","service"
1.61000001430511,25,3,"no","yes",12,"black","female","single/divorced","north","medium","service"
1.67999994754791,4,2,"no","yes",12,"white","female","married","north","small","service"
3.28999996185303,35,3,"no","yes",12,"black","female","single/divorced","north","small","service"
2.30999994277954,15,3,"no","yes",10,"black","female","married","north","big","service"
1.91999995708466,24,3,"no","no",16,"white","female","single/divorced","south","small","service"
